Close,High,Low,Open,Volume
26.481464385986328,27.703276080433675,26.251267235773746,27.26944454845974,277040.0
26.508026123046875,27.26944626699375,25.950243075634283,27.26944626699375,173224.0
27.065828323364254,27.5793431012956,26.99499692858451,27.25175431755018,192536.0
26.87103843688965,27.62360458751094,26.614281114124648,27.570481730608343,152744.0
26.87103843688965,26.87103843688965,26.87103843688965,26.87103843688965,0.0
26.924152374267575,30.29741889581573,26.75593230142184,30.29741889581573,247760.0
26.924152374267575,27.09237244711332,26.578857971702146,27.09237244711332,144512.0
27.490785598754883,28.278765708379613,27.118928480894496,27.446517022911475,512312.0
27.915769577026367,28.85426415158091,27.80067233285745,28.137112509612813,646296.0
26.906442642211918,28.154817150598078,26.73822257698308,28.154817150598078,229384.0
26.782506942749023,27.41112169567784,26.578872433547623,27.092387188367606,153320.0
26.313247680664062,27.16320234064279,26.136173342845165,27.074665171733344,168744.0
25.773176193237305,26.268984990774012,25.69349326372654,25.85285912274807,172296.0
25.392465591430664,25.852860070726724,25.17997687096351,25.58724849465761,134504.0
25.613792419433597,25.81742945383749,25.179960992482897,25.32162095077713,143024.0
26.04763603210449,26.516881943993504,25.67577884393361,25.852853180788323,164320.0
26.454914093017575,26.56115981304612,26.065350956147743,26.20701101553884,118928.0
26.180444717407227,27.0215479116852,26.038784691667097,26.57886201995995,108792.0
26.375215530395508,26.56114407933874,26.17158117322963,26.56114407933874,56560.0
26.09189987182617,26.437194225517327,25.923677120851472,26.12731419236946,70288.0
26.09189987182617,26.09189987182617,26.09189987182617,26.09189987182617,0.0
26.897600173950195,27.977755090498988,26.561159896043343,26.561159896043343,204880.0
26.428342819213867,26.72936862919552,26.22470842768092,26.38407423827716,77664.0
26.029926300048828,26.56114928576411,25.97680346108933,26.56114928576411,66568.0
26.162736892700195,26.561154205787,25.85285676029935,25.85285676029935,106864.0
25.94138526916504,26.36636251361791,25.799725287034278,26.29553387352224,106264.0
26.295530319213867,26.84446166254547,25.950236017026143,26.34865314307484,211856.0
26.8621826171875,27.030402735993164,26.561156714807797,26.879891135773605,154144.0
27.136653900146484,27.437679863055152,26.80021359488523,27.09238529672047,217672.0
27.136653900146484,27.136653900146484,27.136653900146484,27.136653900146484,0.0
28.030874252319336,28.243362963064,27.09237951942816,27.09237951942816,406128.0
30.456775665283203,31.67858709666139,28.553227186203003,28.553227186203003,2664024.0
29.987537384033203,31.997329309028043,29.31465442290492,29.31465442290492,1184016.0
29.934419631958008,30.598448449428503,29.571416671352768,30.27971407665463,428920.0
29.75735282897949,30.77553060737521,29.58913269293707,30.19118455938602,367496.0
29.128725051879883,30.279708108641096,28.96050499166425,30.279708108641096,301128.0
30.31513214111328,30.97030678134174,29.40320020022049,29.412054459265573,447680.0
30.31513214111328,30.31513214111328,30.31513214111328,30.31513214111328,0.0
33.56444549560547,34.70657457780328,31.50152757938308,31.784847636304534,1388680.0
35.48569869995117,37.13249069722925,33.130612003800344,34.352423939426565,4082608.0
34.29929733276367,36.25596922833144,33.83005143695804,34.86593465088931,2594928.0
35.16696548461914,36.20284876658947,34.08681091510474,34.08681091510474,1720264.0
36.08774566650391,36.60126009537349,35.15810551973203,35.76901136150849,1139968.0
34.35242462158203,36.63668270378744,34.01598443029108,35.94609380505749,975768.0
35.140403747558594,35.76901822204695,33.48476021834574,33.732663224257145,837808.0
36.796043395996094,38.23919799025973,35.94608613902049,36.12316045497625,3286400.0
37.09708786010742,38.24807149299858,36.83147625251716,36.83147625251716,2568024.0
37.247589111328125,38.01786088181088,37.02624618269399,37.53976069634916,1112288.0
35.645057678222656,38.01785225391477,35.432569055344764,37.716826479676136,1231456.0
34.98988342285156,36.31794069798096,34.63573481615039,36.31794069798096,855656.0
34.66230392456055,35.9283844430724,34.42325247189096,35.379455580629134,618096.0
37.59288024902344,38.51366621115504,34.972179663002855,35.36174264291164,3770256.0
37.902774810791016,38.92095258259581,37.18562297026208,38.07099494574451,2952072.0
36.55699920654297,38.07983970521008,36.30024193810054,38.07098544727617,1277744.0
38.062129974365234,38.2480585772817,36.52158371094608,36.654389469894966,1729840.0
38.062129974365234,38.062129974365234,38.062129974365234,38.062129974365234,0.0
39.14228439331055,39.629238840700445,37.71683537965392,38.35430410064946,2894448.0
38.25691223144531,39.57611554247307,38.09754370205656,39.416749715024366,956984.0
40.47918701171875,40.88645574973486,37.3715324333254,38.24804969852879,4253744.0
42.5775146484375,43.26810603560828,39.66464297066702,40.74479727519754,9998480.0
43.26810836791992,43.896720001618405,42.48897978926313,42.48897978926313,6027072.0
41.293731689453125,44.56960667338134,41.01926594770902,43.57799208319395,5325328.0
41.79841232299805,43.24156759057276,41.43540926553997,42.49785565696406,4198040.0
40.558876037597656,42.630645168972855,40.284410284283794,42.44471658111895,4121520.0
40.08964920043945,41.4354159266985,39.70894026308606,41.08126707262415,2650800.0
41.523921966552734,41.895779064939376,40.31981622628189,40.62084198586478,2648456.0
41.93120574951172,42.604088805924526,41.39998271054478,41.78954573206585,2630400.0
39.36362838745117,42.49784382948788,39.14228545083925,42.49784382948788,1702816.0
39.76204681396485,40.19587844178104,38.42513489809025,39.82402121682989,2421496.0
40.29325866699219,41.52392454708287,40.01879295369181,40.178158747510366,2239360.0
41.09895706176758,41.52393441422884,40.390659673038726,40.62085416282351,2759760.0
41.68329620361328,42.639499206832,40.74480441611137,41.40883315364943,2842656.0
40.744815826416016,41.78955358527156,40.56774144681741,41.16979325667643,1284144.0
39.44331359863281,40.70939418892392,39.151141986085726,40.5500283460692,928872.0
38.4162712097168,40.0630628414897,38.248051154748175,39.49642558699245,1147240.0
38.58448791503906,39.48756790301376,38.30117066335592,38.74385640217895,1081352.0
37.16790771484375,38.58450261891692,36.67210165997042,38.07098804696654,1001872.0
35.839847564697266,37.87620260137189,35.335187285468095,37.274150888696326,1436848.0
33.34308624267578,35.397146194250254,32.77644910782555,33.99826051428196,916832.0
35.67162322998047,35.94608898180587,32.758751042532445,34.09566277411566,2043224.0
34.66230392456055,36.30024165790504,34.38783814236884,35.786727124983905,1370440.0
35.19351577758789,36.19398445350839,34.54719568810853,34.54719568810853,1203464.0
34.34355545043945,35.49453824982268,34.12221260440422,34.52948398149686,1083040.0
36.96427536010742,37.16790980826115,34.440965545106074,34.57377132484299,1566808.0
35.80443572998047,37.87620524084517,35.42372692954349,37.00854194118212,1311144.0
35.140403747558594,35.76901822204695,34.59147489105759,35.23779517914526,845080.0
35.84870529174805,36.05234243628576,34.795113341638675,35.19353066997805,946624.0
35.503421783447266,36.76950282612037,35.10500433201207,35.51227604497853,1023440.0
34.32585525512695,35.574226949284295,34.21075533520996,35.06071254331457,449688.0
34.01597595214844,35.228933351645324,33.82119313082858,34.35241605958505,701960.0
33.56444549560547,34.529500217712446,33.30768821386182,34.37013437440682,459064.0
33.56444549560547,33.56444549560547,33.56444549560547,33.56444549560547,0.0
31.86453056335449,33.89203144634988,31.56350469153715,32.32492498044476,790336.0
33.89202880859375,33.998274497173455,32.431165451293325,32.75875407279734,795272.0
33.68838882446289,34.706566147672675,33.52016876362486,34.42324615956888,819688.0
33.706111907958984,34.32587228565869,33.58215767086639,34.17535797029815,455960.0
33.5998649597168,33.81235368389603,32.45773570305528,32.865007333864234,542944.0
33.015525817871094,33.96287506714687,32.88271999985718,33.64414056352522,494544.0
33.21915054321289,33.81234801959224,32.9358304904757,33.81234801959224,326488.0
32.440032958984375,33.28999070896317,32.147861248964105,32.147861248964105,264440.0
31.87338256835937,33.25456302004297,31.62547956249263,32.776462821905604,422312.0
32.36033248901367,32.900409713896785,31.660889454399683,31.696303778568797,280480.0
34.033695220947266,34.35242964463614,32.617100184055055,33.564449195752964,694688.0
33.66183090209961,34.69771410184441,32.7764592602973,32.7764592602973,500896.0
32.82073211669922,33.28997806718938,32.5816806615045,33.28997806718938,255760.0
32.95352554321289,33.28996560418162,31.82910275187045,32.457717004464904,471552.0
32.059303283691406,33.21914051542775,31.87337472407972,33.21914051542775,265080.0
31.165075302124023,32.56396112411411,31.032269583507016,32.56396112411411,518664.0
29.05789566040039,31.34215320288572,28.59750136873471,31.04998166905838,346400.0
29.75735282897949,30.77553060737521,28.030877465612846,28.33190339883732,497168.0
29.31465721130371,30.58073764787624,29.18185145773569,30.58073764787624,481872.0
29.69536781311035,30.26200519002223,29.04019326162036,29.89900493580409,390112.0
29.69536781311035,29.695367813110348,29.695367813110348,29.695367813110348,0.0
29.60684585571289,30.45680370890793,28.526693391852582,28.88084227218873,373856.0
29.60684585571289,29.60684585571289,29.60684585571289,29.60684585571289,0.0
29.54485511779785,30.6338612430613,29.26153508910913,30.36824972939314,374256.0
30.26201057434082,30.45679347384515,29.040198428550028,29.659958760866644,537616.0
30.26201057434082,30.26201057434082,30.26201057434082,30.26201057434082,0.0
29.456321716308597,30.988013893707105,29.21727024263813,30.72240234604676,328920.0
29.03133201599121,30.08492359948532,28.420426198834075,30.08492359948532,351496.0
28.89853286743164,29.925564619617173,28.420432671293234,29.925564619617173,260264.0
28.62407493591309,29.04020084588349,28.331903264276576,28.66834353476352,241056.0
28.45585060119629,29.39434529871193,28.331899083095838,29.39434529871193,218000.0
27.189773559570312,28.12826838196216,23.00196254795544,23.00196254795544,230712.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
27.189773559570312,27.18977355957032,27.18977355957032,27.18977355957032,0.0
